요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
명지이편한치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제6로 168, 스타필드 시티 명지점 4층 4100호 (명지동)",128.9181436,35.093112
명지일신산부인과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 64, 502호 (명지동)",128.9032461,35.083286
명지자연병원,병원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 99, 3~10층 (명지동)",128.9039428,35.0801998
명지정내과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 230, 4층 401,402호 (명지동)",128.9178871,35.0979175
명지정신건강의학과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제5로 42, 602호 (명지동)",128.9202536,35.0976753
명지치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 61, 301호 (명지동, 이건빌딩3층)",128.9039059,35.0835222
명지침례의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지새동네길1번길 32, (명지동)",128.9316838,35.1098994
명지튼튼정형외과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 245, 뉴타워 3층 302~304호 (명지동)",128.9198442,35.0984094
명지튼튼한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 70, NC TOWER 402호 (명지동)",128.9032581,35.0827988
명지퍼스트치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제7로 37, 1층 206,207,208호 (명지동, 더샵 명지퍼스트월드 2단지)",128.9060117,35.0989136
명지한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티11로 66, (명지동, G타워 4층 402-1호)",128.9031455,35.0840394
명지항외과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제5로 42, 8층 801,802호 (명지동)",128.9202536,35.0976753
명지화이트치과의원,치과의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제2로 29, 503, 504호 (명지동)",128.9067902,35.094147
명진메디칼치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 203, 601호 (대연동)",129.0889129,35.1351854
명진정형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 전포대로 196, 2층 (전포동)",129.0657563,35.1540404
명진한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로 290, 2,3층 (주례동)",129.0043863,35.1501236
명치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 효열로 212, 2층 (금곡동)",129.0190586,35.2629565
명프라임치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1200, (덕천동)",129.0058071,35.2093711
명한의원,한의원,부산,210005,부산북구,"부산광역시 북구 산성로 25, 1~2층 (화명동)",129.0163327,35.2397894
명한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 과정로 286, 2층 (연산동)",129.096268,35.1884754
모델라인의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 712, 6층 (부전동)",129.0594857,35.1562601
모든이치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 209, 102동 301호 (대연동, 일동지에닌아파트)",129.0892907,35.1353584
모라성모의원,의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로 888, 3층 (모라동, 김상근치과)",128.9913221,35.1857097
모라에덴치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 모라로110번길 121, (모라동)",128.9980449,35.1844321
모리아의원,의원,부산,210015,부산사상구,"부산광역시 사상구 대동로 46, 한나선교교회 (엄궁동)",128.9748348,35.1347371
모모의원,의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 177, 메타타워Ⅲ 11~12층 (범천동)",129.0589004,35.1458009
모생외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로 79, (부전동,동아빌딩 9층)",129.0544683,35.1571272
모자이크성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로784번길 48, (부전동)",129.0571356,35.1552548
모짜르트치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 802, 305호 (좌동, 웅진시네아트)",129.1766569,35.1691635
모철호치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 금정로60번길 2, 3층 (장전동)",129.0865428,35.2298386
모태규내과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 212, 2층 (괴정동)",128.9936261,35.1005469
목인당한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 안연로7번길 54, 1층 (연산동)",129.0979347,35.1887342
목인이사랑치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 만덕1로 7, 4층 (만덕동)",129.0364403,35.213953
목화병원,병원,부산,210004,부산진구,"부산광역시 부산진구 거제대로36번길 27, 1층(일부), 2~6층, 7층(일부) (양정동)",129.0691505,35.1719361
목화산부인과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 225-1, (대연동, (3층))",129.0913294,35.1353825
목화한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 301, 금강빌딩 3층 (좌동)",129.1832772,35.1691765
몸과마음한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 502호 (중동)",129.1682073,35.165667
몸맘소생한의원,한의원,부산,210001,부산남구,"부산광역시 남구 우암로 148, (우암동)",129.0804055,35.1234196
몸바로한의원 부곡점,한의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 118, 동원빌딩 2층 (부곡동)",129.0920353,35.2263484
몸튼튼재활의학과의원,의원,부산,210005,부산북구,"부산광역시 북구 덕천로 298, 4층 (만덕동)",129.0364016,35.2094148
몸편한 제통 재활의학과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 동삼로 12, 3~4층 (동삼동)",129.0732743,35.0756551
몸편한한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로 893, 궁전빌딩 5층 (모라동)",128.9907076,35.1858648
못골이비인후과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 206, 정학기정형외과 2층 (대연동)",129.0891418,35.1347338
무림한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 학감대로 105, (학장동)",128.9889419,35.1405127
무정당한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 402, 2층 (당리동)",128.9744436,35.1035621
무진한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로249번길 41, (괴정동)",128.99095,35.0974821
무척바른한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 584, 2층,지하1층 (광안동)",129.1133788,35.1577709
무척편안한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제11로 25, 1동 2전부층 (명지동)",128.9212855,35.1048452
무통마취통증의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 425, 4층 (다대동)",128.9799959,35.0649795
문국진한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 광안로 4, 광안동에스케이뷰 3층 303,304호 (광안동)",129.1133756,35.1569388
문내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 193-1, (반여동)",129.1304155,35.1945755
문두찬뷰티스피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 785, B동 7층 (부전동, 성영빌딩)",129.0574677,35.1581247
문상영치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로107번길 54, (온천동)",129.0748927,35.2086542
문성훈치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 23-2, (사직동)",129.0601584,35.1980494
문원배마취과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로137번길 4, 4층 (온천동)",129.0758241,35.2056856
문정환이비인후과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 279, (장림동)",128.9774972,35.0772987
문지현가정의원,의원,부산,210004,부산진구,"부산광역시 부산진구 동평로 102, (당감동)",129.0406319,35.1655656
문찬한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 238, (초읍동)",129.0483601,35.177284
문치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 감포로 2, (민락동)",129.1210684,35.1588499
문하눈재활의학과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 15, 6층 (덕천동, 정암빌딩)",129.006706,35.2107268
문한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 245, 5층 (좌동, 성암빌딩)",129.1809857,35.1740364
문현사랑의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 43, (문현동)",129.0726721,35.1367055
문현치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 25, (문현동)",129.0705747,35.1372169
문형기소아과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 431, (안락동)",129.1056459,35.1966
문형일내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 안락로 17-1, (안락동)",129.0992627,35.2008598
문화신경외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 감천로 122, (감천동)",129.004721,35.0872224
문훈치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 253-1, (반여동)",129.1312945,35.1999915
문희철정형외과의원,의원,부산,210005,부산북구,"부산광역시 북구 덕천로 300, 2층 (만덕동, 금강빌딩)",129.0367105,35.2093272
물만골한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 21, 3, 4층 (연산동, 물만골빌딩)",129.0854523,35.1765341
물방울치과보철과치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 62-1, 2층 (부전동)",129.058046,35.1563164
뮤즈의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 698, 3층 (부전동, 동강빌딩)",129.0594774,35.1550341
뮬피부과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀동로 26, B동 201-1호 (우동, 한화꿈에그린센텀)",129.132543,35.1720426
미&플란트치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 372, (청학동)",129.0646997,35.0938058
미남동의요양병원,요양병원,부산,210003,부산동래구,"부산광역시 동래구 아시아드대로 239-1, (온천동)",129.0674535,35.2054534
미남맑은내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 아시아드대로 239-1, 3층 (온천동, 월드메디컬타워)",129.0674535,35.2054534
미남제일한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 우장춘로 7, 보민빌딩 3층 302호 (온천동)",129.0696459,35.208727
미남치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 중앙대로1367번길 70-4, 2층 (온천동, 남명원룸)",129.0744741,35.2104147
미네소타구강악안면외과치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로1629번길 16, 301동 2층 202호 (부곡동)",129.0897128,35.2308525
미다스의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 20, 803호 (우동, 센텀타워메디컬)",129.1320258,35.1671978
미담유외과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 675, 큐비 메디컬센터 11층 (광안동)",129.1144938,35.1659533
미담한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 명륜로 79, B1,1,2,3층 (수안동)",129.0837977,35.2010376
미담한의원,한의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 읍내로 105, 2층 201호",129.2158192,35.245289
미드림이피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 486, (개금동)",129.0251966,35.1528642
미드림피부과의원,의원,부산,210005,부산북구,"부산광역시 북구 금곡대로303번길 2, 403호 (화명동, 시티타워)",129.0134842,35.2356469
미드림피부과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 97, (대교동2가)",129.0414774,35.0917093
미드림필피부과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로238번길 7, (수안동)",129.0854558,35.2010201
